jd,wd,type
104.04767,30.72745,21
104.0427,30.68106,49
104.06583,30.65374,22
104.05259,30.65313,56
104.09873,30.6544,23
104.04757,30.72766,21
104.11479,30.65506,1
104.11479,30.65483,1
104.12931,30.65899,26
104.04279,30.68445,3
104.04282,30.69276,29
104.043,30.70391,0
104.08019,30.65512,17
104.10634,30.65469,27
104.043,30.7039,0
104.05061,30.65308,64
104.04316,30.71046,7
104.11479,30.65538,1
104.07203,30.65366,30
104.11419,30.71117,76
104.0678,30.71236,13
104.06067,30.65713,11
104.08695,30.65412,18
104.05025,30.65313,64
104.04242,30.66533,9
104.09879,30.65449,23
104.04771,30.72738,21
104.04233,30.65851,32
104.07533,30.72722,19
104.06592,30.65364,22
104.04318,30.70369,0
104.11479,30.65493,1
104.07542,30.65373,31
104.07533,30.72727,19
104.09872,30.65437,23
104.11479,30.65513,1
104.04288,30.69294,29
104.04298,30.69301,29
104.09877,30.65446,23
104.09723,30.71022,77
104.11479,30.65539,1
104.11479,30.65534,1
104.09878,30.65447,23
104.08689,30.65414,18
104.11484,30.65499,1
104.0989,30.65467,23
104.11078,30.65485,73
104.06063,30.65872,11
104.11484,30.65492,1
104.10629,30.65471,27
104.08148,30.65702,17
104.04252,30.67543,5
104.11479,30.65502,1
104.04266,30.68107,49
104.04314,30.70374,0
104.04262,30.67537,5
104.07936,30.65392,17
104.06585,30.6537,22
104.06064,30.65839,11
104.06067,30.65761,11
104.04279,30.69288,29
104.07204,30.65367,30
104.11078,30.65486,73
104.04297,30.69301,29
104.09507,30.66156,35
104.0873,30.67734,66
104.04269,30.6652,9
104.12931,30.66862,43
104.04263,30.66522,9
104.06057,30.65858,11
104.04287,30.67525,5
104.04295,30.69294,29
104.09564,30.66209,35
104.06184,30.65337,40
104.07506,30.65389,31
104.04256,30.67827,57
104.07486,30.65399,31
104.0973,30.65442,48
104.04252,30.66516,9
104.07532,30.72711,19
104.11479,30.65483,1
104.04313,30.70375,0
104.04327,30.69298,29
104.12927,30.65897,26
104.09879,30.65449,23
104.1065,30.65462,27
104.04256,30.66526,9
104.04256,30.67827,57
104.08136,30.65681,17
104.06062,30.65642,11
104.12927,30.65897,26
104.09878,30.65447,23
104.11411,30.71111,76
104.10856,30.72671,12
104.06016,30.65339,24
104.04298,30.70027,53
104.07532,30.72688,19
104.04298,30.70351,0
104.04787,30.72714,21
104.0437,30.71657,36
104.04332,30.72293,6
104.08131,30.65675,17
104.11479,30.65488,1
104.12919,30.66856,43
104.08707,30.65406,18
104.05274,30.65333,56
104.11186,30.6671,33
104.12942,30.66867,43
104.0515,30.66417,10
104.0618,30.65339,40
104.06969,30.65366,37
104.06064,30.65858,11
104.0871,30.65405,18
104.07532,30.65377,31
104.11479,30.65518,1
104.12929,30.68318,50
104.04231,30.66527,9
104.07533,30.72717,19
104.09529,30.66179,35
104.04284,30.68438,3
104.07533,30.72724,19
104.08704,30.65408,18
104.08692,30.65413,18
104.04279,30.67529,5
104.0432,30.71601,36
104.04238,30.66524,9
104.11231,30.71529,80
104.07532,30.72704,19
104.12952,30.65909,26
104.04258,30.67831,57
104.04374,30.72325,6
104.11078,30.65481,73
104.04269,30.6652,9
104.08704,30.65408,18
104.04245,30.66532,9
104.04261,30.67835,57
104.11479,30.65498,1
104.12942,30.66867,43
104.05766,30.67252,25
104.11479,30.65519,1
104.09881,30.65452,23
104.04357,30.69331,29
104.04271,30.68611,44
104.04269,30.67849,57
104.062,30.72314,61
104.04265,30.67842,57
104.1062,30.65475,27
104.07193,30.65372,30
104.04283,30.66511,9
104.05262,30.65317,56
104.05258,30.65313,56
104.05849,30.72753,58
104.04258,30.66525,9
104.11484,30.65482,1
104.12943,30.66868,43
104.04282,30.67528,5
104.04318,30.7037,0
104.04279,30.69266,29
104.06067,30.65733,11
104.04761,30.72757,21
104.04272,30.68454,3
104.09874,30.6544,23
104.12905,30.7142,14
104.0903,30.65423,63
104.07532,30.72684,19
104.04245,30.65849,32
104.04322,30.69311,29
104.09722,30.71021,77
104.08698,30.65421,18
104.04269,30.68457,3
104.04256,30.66526,9
104.06067,30.65758,11
104.11484,30.65512,1
104.06063,30.65871,11
104.08835,30.65462,42
104.04296,30.69294,29
104.06063,30.65871,11
104.11519,30.65554,1
104.06028,30.65344,24
104.09558,30.66204,35
104.12912,30.6589,26
104.07532,30.72704,19
104.0824,30.65416,67
104.04302,30.69299,29
104.04256,30.67828,57
104.0506,30.65308,64
104.0516,30.66475,10
104.10646,30.65464,27
104.04278,30.69282,29
104.09543,30.66193,35
104.07532,30.72697,19
104.07533,30.72727,19
104.11484,30.65491,1
104.11479,30.65488,1
104.04258,30.67539,5
104.0431,30.71045,7
104.05305,30.65374,56
104.04265,30.67536,5
104.07533,30.72731,19
104.04298,30.69296,29
104.04264,30.67841,57
104.04311,30.69724,75
104.0814,30.65688,17
104.04265,30.6651,9
104.04225,30.65852,32
104.0427,30.68457,3
104.12918,30.65893,26
104.12874,30.71543,34
104.1294,30.66866,43
104.11479,30.65516,1
104.12931,30.6832,50
104.10638,30.65467,27
104.04271,30.68611,44
104.04284,30.68439,3
104.04295,30.69082,60
104.12921,30.66857,43
104.04239,30.6585,32
104.09032,30.65426,63
104.10844,30.72643,12
104.07202,30.65364,30
104.06575,30.65399,22
104.0427,30.6785,57
104.06067,30.6574,11
104.04244,30.6585,32
104.0618,30.65339,40
104.11481,30.65616,1
104.05047,30.6531,64
104.0429,30.68431,3
104.0879,30.65409,42
104.04258,30.6783,57
104.04753,30.72773,21
104.11479,30.6551,1
104.11884,30.65491,59
104.09872,30.65437,23
104.04756,30.7275,21
104.11479,30.65504,1
104.10856,30.72673,12
104.11484,30.65505,1
104.11078,30.65489,73
104.04251,30.67543,5
104.04232,30.66527,9
104.04309,30.69304,29
104.04233,30.65851,32
104.12935,30.66864,43
104.06579,30.65361,22
104.10461,30.65458,65
104.10637,30.65468,27
104.09718,30.65447,48
104.11078,30.65479,73
104.08685,30.65416,18
104.04261,30.65847,32
104.04302,30.68415,3
104.12951,30.65908,26
104.05809,30.67298,25
104.04313,30.7071,71
104.09881,30.65451,23
104.04268,30.67846,57
104.09547,30.66196,35
104.04315,30.7071,71
104.04335,30.72295,6
104.08699,30.6541,18
104.0424,30.66534,9
104.0428,30.69283,29
104.06025,30.65339,24
104.05265,30.65321,56
104.0425,30.66529,9
104.11078,30.65514,73
104.09504,30.66151,35
104.04315,30.70373,0
104.04342,30.67951,57
104.09891,30.65469,23
104.07515,30.65385,31
104.11479,30.6549,1
104.04264,30.66511,9
104.04257,30.66525,9
104.07533,30.72717,19
104.06995,30.65388,37
104.12932,30.68321,50
104.06067,30.65732,11
104.05062,30.65308,64
104.11078,30.65471,73
104.07197,30.6537,30
104.06582,30.65386,22
104.04288,30.69279,29
104.06592,30.65363,22
104.04305,30.69305,29
104.11486,30.65592,1
104.11479,30.65545,1
104.06593,30.65355,22
104.07532,30.72709,19
104.09721,30.71019,77
104.09894,30.65474,23
104.11186,30.66711,33
104.09586,30.66212,35
104.04258,30.65847,32
104.09876,30.65444,23
104.1293,30.66861,43
104.129,30.70664,28
104.11485,30.65519,1
104.10854,30.72668,12
104.04339,30.72322,6
104.12898,30.70663,28
104.0429,30.69291,29
104.04755,30.72768,21
104.09701,30.65455,48
104.04285,30.69293,29
104.0615,30.65378,40
104.04264,30.68464,3
104.08688,30.65415,18
104.04254,30.67541,5
104.12902,30.65518,78
104.10655,30.6546,27
104.11479,30.65526,1
104.04312,30.707,71
104.062,30.72317,61
104.12929,30.68318,50
104.09878,30.65446,23
104.10657,30.65459,27
104.06065,30.65799,11
104.06022,30.65829,11
104.12931,30.6832,50
104.06167,30.65347,40
104.09871,30.65436,23
104.12928,30.6686,43
104.11078,30.65484,73
104.11485,30.65534,1
104.0514,30.66394,10
104.0476,30.72758,21
104.09726,30.65444,48
104.09724,30.65444,48
104.0426,30.66524,9
104.0428,30.68444,3
104.11484,30.65489,1
104.05066,30.65307,64
104.08239,30.65414,67
104.06064,30.6586,11
104.04343,30.69323,29
104.04294,30.70349,0
104.08706,30.65407,18
104.04365,30.72318,6
104.04277,30.68448,3
104.04271,30.68455,3
104.12952,30.65909,26
104.11484,30.65491,1
104.04347,30.72304,6
104.05065,30.65308,64
104.12943,30.66868,43
104.09878,30.65447,23
104.04273,30.67854,57
104.04253,30.67822,57
104.04221,30.65853,32
104.08032,30.6553,17
104.06064,30.65863,11
104.12945,30.66869,43
104.04284,30.69286,29
104.04279,30.69283,29
104.04269,30.67849,57
104.07531,30.7266,19
104.04283,30.69291,29
104.04246,30.65849,32
104.04754,30.72755,21
104.08107,30.65638,17
104.07533,30.72731,19
104.10858,30.72676,12
104.07531,30.72656,19
104.04314,30.70374,0
104.08695,30.65412,18
104.04317,30.7004,53
104.07986,30.65752,39
104.12884,30.71541,34
104.0736,30.69495,55
104.04254,30.67824,57
104.12915,30.66854,43
104.10846,30.72648,12
104.06063,30.6589,11
104.09604,30.6625,35
104.04338,30.72321,6
104.04253,30.67542,5
104.12899,30.71536,34
104.07998,30.65482,17
104.07286,30.65481,2
104.12906,30.71534,34
104.08791,30.65411,42
104.04279,30.67529,5
104.12938,30.68327,50
104.0427,30.68457,3
104.12931,30.6832,50
104.0425,30.66518,9
104.06981,30.65382,37
104.05057,30.65309,64
104.04344,30.72302,6
104.04248,30.67544,5
104.12594,30.67105,82
104.04296,30.693,29
104.11479,30.65548,1
104.11479,30.65526,1
104.12929,30.68318,50
104.08233,30.65404,67
104.04296,30.70373,0
104.06221,30.7266,20
104.12947,30.65906,26
104.08683,30.65417,18
104.04257,30.6754,5
104.04284,30.68439,3
104.04264,30.68464,3
104.043,30.69287,29
104.12929,30.67023,8
104.04282,30.68441,3
104.08232,30.65403,67
104.04267,30.67535,5
104.12932,30.66862,43
104.10858,30.72678,12
104.12903,30.66848,43
104.04285,30.67527,5
104.07486,30.65398,31
104.04257,30.6783,57
104.0476,30.7276,21
104.07533,30.72719,19
104.12956,30.6591,26
104.06988,30.65391,37
104.08705,30.65407,18
104.08695,30.65412,18
104.04255,30.67541,5
104.0871,30.65405,18
104.11479,30.655,1
104.04306,30.69306,29
104.06027,30.65343,24
104.1084,30.72633,12
104.04247,30.65849,32
104.0429,30.69291,29
104.06063,30.65895,11
104.0425,30.66529,9
104.10851,30.72659,12
104.04241,30.66533,9
104.09878,30.65447,23
104.07529,30.65379,31
104.11487,30.65652,1
104.04268,30.6652,9
104.10249,30.66882,16
104.06193,30.72706,20
104.04269,30.68458,3
104.06592,30.65362,22
104.04308,30.69077,60
104.04327,30.72312,6
104.04246,30.65849,32
104.06061,30.65694,11
104.12927,30.68316,50
104.062,30.72315,61
104.04261,30.67836,57
104.04761,30.72758,21
104.04268,30.68459,3
104.04244,30.66521,9
104.04271,30.67852,57
104.09872,30.65438,23
104.06593,30.65349,22
104.07532,30.7271,19
104.04298,30.70393,0
104.1062,30.65475,27
104.04256,30.66499,9
104.04752,30.72775,21
104.11484,30.65499,1
104.0431,30.70379,0
104.06162,30.65351,40
104.04265,30.67536,5
104.04246,30.65849,32
104.04273,30.68453,3
104.11479,30.65503,1
104.04297,30.69278,29
104.04282,30.68101,49
104.06063,30.65892,11
104.08788,30.65408,42
104.10637,30.65468,27
104.04301,30.70389,0
104.10615,30.65478,27
104.0699,30.65382,37
104.04262,30.66523,9
104.04289,30.70022,53
104.08687,30.65416,18
104.11485,30.65525,1
104.11479,30.65499,1
104.07533,30.72729,19
104.08636,30.66091,68
104.04277,30.68447,3
104.06992,30.65384,37
104.07729,30.65867,62
104.11912,30.65504,59
104.12924,30.68313,50
104.04222,30.65853,32
104.11479,30.65499,1
104.05066,30.65307,64
104.1085,30.72657,12
104.10842,30.72637,12
104.07522,30.65382,31
104.08699,30.6541,18
104.09893,30.65473,23
104.08088,30.65587,17
104.10638,30.65467,27
104.04267,30.67846,57
104.04233,30.65851,32
104.11479,30.65507,1
104.08072,30.65589,17
104.04292,30.69297,29
104.06067,30.65729,11
104.04277,30.68448,3
104.09873,30.65439,23
104.08132,30.65676,17
104.04364,30.72342,6
104.04278,30.69273,29
104.04328,30.7229,6
104.06064,30.65849,11
104.04264,30.67841,57
104.12899,30.70663,28
104.0428,30.68444,3
104.04296,30.70395,0
104.04827,30.67834,69
104.07222,30.65392,30
104.12661,30.65538,38
104.06592,30.65362,22
104.06059,30.65777,11
104.06987,30.65378,37
104.05218,30.68489,79
104.07532,30.72683,19
104.06063,30.65885,11
104.04241,30.66522,9
104.04253,30.67542,5
104.04256,30.66514,9
104.04332,30.71615,36
104.12938,30.65902,26
104.09733,30.65441,48
104.0426,30.65847,32
104.11484,30.65488,1
104.0988,30.65451,23
104.04301,30.68415,3
104.04251,30.67543,5
104.1294,30.65555,78
104.06982,30.65371,37
104.11429,30.71095,76
104.06991,30.65383,37
104.07532,30.72698,19
104.11479,30.6554,1
104.05261,30.65316,56
104.04244,30.6652,9
104.12939,30.66866,43
104.06586,30.65368,22
104.04334,30.72294,6
104.08241,30.65417,67
104.07202,30.65367,30
104.04257,30.65848,32
104.11519,30.65576,1
104.11484,30.65509,1
104.0426,30.67833,57
104.10645,30.65464,27
104.11479,30.65519,1
104.11479,30.65509,1
104.11418,30.71105,76
104.04823,30.67837,69
104.04272,30.68105,49
104.11419,30.71112,76
104.04218,30.65522,4
104.0426,30.66524,9
104.07533,30.7272,19
104.12854,30.70649,28
104.04257,30.66525,9
104.0425,30.67544,5
104.04298,30.69296,29
104.0427,30.66519,9
104.0606,30.65743,11
104.04333,30.69302,29
104.04263,30.68465,3
104.11479,30.65496,1
104.04287,30.67526,5
104.06588,30.65366,22
104.06592,30.65371,22
104.09885,30.65459,23
104.04259,30.67832,57
104.0427,30.67851,57
104.06063,30.65879,11
104.08075,30.65593,17
104.12873,30.71543,34
104.04258,30.6783,57
104.07336,30.69418,55
104.0584,30.72736,58
104.04322,30.71603,36
104.12892,30.65881,26
104.04295,30.69082,60
104.05258,30.65312,56
104.05043,30.65311,64
104.06163,30.6535,40
104.04272,30.67533,5
104.06058,30.65813,11
104.08128,30.6567,17
104.08684,30.65417,18
104.04277,30.68447,3
104.06178,30.6534,40
104.04247,30.66531,9
104.11484,30.65488,1
104.04308,30.68435,3
104.10641,30.65466,27
104.12936,30.66864,43
104.0526,30.65314,56
104.12895,30.70662,28
104.06066,30.65777,11
104.09751,30.65433,48
104.04747,30.72772,21
104.07539,30.65374,31
104.0805,30.65556,17
104.0429,30.6843,3
104.10458,30.65452,65
104.08226,30.65394,67
104.09874,30.6544,23
104.1148,30.65578,1
104.04302,30.69342,29
104.04975,30.65319,64
104.0475,30.72764,21
104.04264,30.68464,3
104.0697,30.65366,37
104.06022,30.65334,24
104.06067,30.65764,11
104.04756,30.72766,21
104.11479,30.65485,1
104.12863,30.70651,28
104.12906,30.70666,28
104.08699,30.6541,18
104.09878,30.65448,23
104.09871,30.65436,23
104.04263,30.67839,57
104.04329,30.70345,0
104.04313,30.71046,7
104.09874,30.65441,23
104.12792,30.71563,34
104.07481,30.654,31
104.07272,30.69455,55
104.08238,30.65412,67
104.06063,30.65891,11
104.10647,30.65463,27
104.04246,30.65849,32
104.10263,30.66886,16
104.09877,30.65445,23
104.04302,30.70388,0
104.04757,30.72765,21
104.04264,30.67537,5
104.11479,30.65518,1
104.09871,30.65436,23
104.09876,30.65444,23
104.04287,30.69271,29
104.0753,30.65378,31
104.12933,30.659,26
104.04374,30.72325,6
104.09695,30.65458,48
104.04283,30.69286,29
104.04269,30.68457,3
104.12932,30.67016,8
104.11479,30.6553,1
104.11484,30.65497,1
104.12936,30.66864,43
104.09881,30.65452,23
104.04285,30.69292,29
104.06052,30.65384,24
104.08656,30.66127,68
104.06592,30.65378,22
104.06592,30.65365,22
104.04263,30.68465,3
104.0422,30.65853,32
104.04312,30.70376,0
104.08141,30.65689,17
104.04278,30.68446,3
104.08046,30.65551,17
104.062,30.72323,61
104.04761,30.72757,21
104.12919,30.66856,43
104.04251,30.66529,9
104.04271,30.68455,3
104.09879,30.65448,23
104.09891,30.65468,23
104.04313,30.70375,0
104.0812,30.65658,17
104.08238,30.65413,67
104.04773,30.67865,69
104.08081,30.65601,17
104.07206,30.65365,30
104.08732,30.67737,66
104.0432,30.69294,29
104.04255,30.67541,5
104.1288,30.71353,14
104.04829,30.67832,69
104.12908,30.71395,14
104.04249,30.65849,32
104.09734,30.6544,48
104.11479,30.65481,1
104.0697,30.65366,37
104.1143,30.71108,76
104.04261,30.68109,49
104.04246,30.65849,32
104.0427,30.68457,3
104.08076,30.65595,17
104.0951,30.66159,35
104.08788,30.65407,42
104.05143,30.702,46
104.10854,30.72667,12
104.04259,30.67832,57
104.06063,30.65869,11
104.08149,30.65703,17
104.08094,30.6562,17
104.04245,30.6652,9
104.07986,30.65465,17
104.04303,30.69282,29
104.04276,30.68448,3
104.06064,30.65865,11
104.04755,30.72768,21
104.12919,30.66856,43
104.04319,30.69729,75
104.10646,30.65463,27
104.12801,30.70632,28
104.04306,30.69291,29
104.11479,30.655,1
104.07541,30.65373,31
104.04313,30.69311,29
104.05011,30.65315,64
104.12845,30.7155,34
104.11479,30.65485,1
104.12926,30.65896,26
104.06038,30.6536,24
104.05069,30.65307,64
104.10455,30.66944,16
104.06068,30.65734,11
104.08135,30.6568,17
104.12867,30.70653,28
104.11479,30.65485,1
104.12925,30.66859,43
104.04245,30.6652,9
104.12931,30.66862,43
104.0427,30.6785,57
104.09878,30.65447,23
104.12943,30.66868,43
104.05263,30.65318,56
104.12614,30.67121,82
104.04261,30.66524,9
104.04822,30.67828,69
104.04303,30.69299,29
104.11186,30.66709,33
104.04295,30.70349,0
104.08695,30.65412,18
104.05263,30.65319,56
104.04752,30.72761,21
104.11891,30.65494,59
104.07533,30.65377,31
104.04271,30.68455,3
104.06592,30.65361,22
104.0476,30.72742,21
104.10852,30.72662,12
104.07529,30.65379,31
104.04367,30.67977,57
104.1148,30.65583,1
104.05269,30.65326,56
104.04279,30.69283,29
104.04341,30.72299,6
104.04258,30.67831,57
104.04255,30.67826,57
104.11485,30.65519,1
104.11479,30.65493,1
104.04238,30.6585,32
104.04328,30.7229,6
104.11249,30.71527,80
104.04254,30.67824,57
104.11479,30.6549,1
104.04333,30.71616,36
104.04263,30.68466,3
104.07507,30.65389,31
104.04295,30.69299,29
104.09876,30.65443,23
104.06964,30.65358,37
104.04749,30.72747,21
104.08702,30.65409,18
104.10658,30.65458,27
104.12947,30.65906,26
104.10857,30.72675,12
104.04283,30.68439,3
104.06734,30.71229,13
104.11487,30.65656,1
104.09876,30.65444,23
104.08139,30.65686,17
104.05042,30.65311,64
104.04323,30.71605,36
104.11479,30.65532,1
104.04266,30.67844,57
104.10843,30.7264,12
104.08144,30.6571,17
104.09546,30.66195,35
104.1289,30.66841,43
104.04311,30.68402,3
104.04269,30.67534,5
104.04285,30.67526,5
104.08788,30.65407,42
104.05134,30.70195,46
104.04254,30.67541,5
104.10251,30.66883,16
104.08665,30.65425,18
104.05259,30.65313,56
104.07209,30.65374,30
104.04304,30.69283,29
104.05848,30.72744,58
104.09886,30.6546,23
104.04225,30.65522,4
104.04252,30.66517,9
104.04294,30.69276,29
104.04743,30.72761,21
104.10296,30.66896,16
104.04253,30.67822,57
104.0433,30.71613,36
104.10851,30.72659,12
104.09879,30.65449,23
104.07516,30.65385,31
104.04268,30.66509,9
104.05281,30.65342,56
104.11485,30.65528,1
104.04257,30.66526,9
104.04772,30.72736,21
104.11479,30.65513,1
104.12877,30.71542,34
104.06063,30.65868,11
104.06025,30.65339,24
104.04276,30.68449,3
104.07933,30.65389,17
104.05264,30.65319,56
104.04369,30.72321,6
104.08194,30.65744,17
104.0479,30.7271,21
104.10632,30.6547,27
104.07509,30.65388,31
104.06063,30.65872,11
104.0939,30.66047,74
104.04283,30.68447,3
104.11479,30.65562,1
104.07486,30.65399,31
104.04258,30.67831,57
104.10626,30.65473,27
104.12937,30.66865,43
104.04756,30.72732,21
104.04278,30.68446,3
104.10852,30.72662,12
104.11479,30.65485,1
104.10657,30.65458,27
104.07516,30.65384,31
104.0946,30.66028,74
104.04261,30.66512,9
104.11419,30.71111,76
104.0422,30.65853,32
104.04268,30.6652,9
104.11479,30.65549,1
104.05064,30.65308,64
104.04306,30.69291,29
104.12915,30.70668,28
104.04301,30.68625,44
104.04753,30.72772,21
104.04267,30.67846,57
104.09878,30.65448,23
104.12937,30.65902,26
104.06592,30.65369,22
104.04325,30.68384,3
104.04251,30.65849,32
104.08231,30.65401,67
104.11479,30.65499,1
104.06592,30.65364,22
104.10644,30.65465,27
104.12948,30.6687,43
104.06031,30.6535,24
104.08135,30.6568,17
104.06088,30.65837,11
104.08693,30.65413,18
104.1294,30.67002,8
104.06063,30.65873,11
104.04299,30.69297,29
104.04351,30.72307,6
104.10643,30.65465,27
104.06593,30.65356,22
104.0425,30.66517,9
104.12839,30.66817,43
104.10478,30.65485,65
104.06067,30.65701,11
104.04301,30.7039,0
104.09037,30.6544,63
104.05266,30.65322,56
104.04243,30.6585,32
104.07528,30.65379,31
104.04291,30.69297,29
104.06056,30.65898,11
104.06593,30.65348,22
104.04276,30.67531,5
104.04376,30.71663,36
104.08137,30.65683,17
104.04283,30.69291,29
104.04297,30.70394,0
104.04263,30.68466,3
104.04232,30.66538,9
104.10648,30.65463,27
104.05032,30.65312,64
104.04252,30.66528,9
104.04278,30.6753,5
104.0793,30.65384,17
104.0606,30.65755,11
104.04758,30.72727,21
104.05267,30.65324,56
104.12819,30.70637,28
104.12585,30.67102,82
104.06707,30.71165,13
104.04262,30.67538,5
104.10624,30.65473,27
104.129,30.71536,34
104.11479,30.65483,1
104.11479,30.65498,1
104.06029,30.65346,24
104.0428,30.69283,29
104.06063,30.65872,11
104.07533,30.72723,19
104.04757,30.72764,21
104.11481,30.65606,1
104.04296,30.69294,29
104.11479,30.65496,1
104.04267,30.67535,5
104.09872,30.65436,23
104.11479,30.65498,1
104.0424,30.66534,9
104.04289,30.6928,29
104.04274,30.68451,3
104.04262,30.67537,5
